30505046;ROBOTIZAÄ«O
30505054;PROCESSOS DE FABRICAÄ«O, SELEÄ«O ECON‚MICA
;
30800005;ENGENHARIA DE PRODUÄ«O
30801001;GER“NCIA DE PRODUÄ«O
30801010;PLANEJAMENTO DE INSTALAÄOES INDUSTRIAIS
30801028;PLANEJAMENTO, PROJETO E CONTROLE DE SIST. DE PRODUÄ«O
30801036;HIGIENE E SEGURANÄA DO TRABALHO
30801044;SUPRIMENTOS
30801052;GARANTIA DE CONTROLE DE QUALIDADE
30802008;PESQUISA OPERACIONAL
30802016;PROCESSOS ESTOCµSTICOS E TEORIAS DAS FILAS
30802024;PROGRAMAÄ«O LINEAR, N«O-LINEAR, MISTA E DIN∂MICA
30802032;SêRIES TEMPORAIS
30802040;TEORIA DOS GRAFOS
30802059;TEORIA DOS JOGOS
30803004;ENGENHARIA DO PRODUTO
30803012;ERGONOMIA
30803020;METODOLOGIA DE PROJETO DO PRODUTO
30803039;PROCESSOS DE TRABALHO
30803047;GER“NCIA DO PROJETO E DO PRODUTO
30803055;DESENVOLVIMENTO DE PRODUTO
30804000;ENGENHARIA ECON‚MICA
30804019;ESTUDO DE MERCADO
30804027;LOCALIZAÄ«O INDUSTRIAL
30804035;ANµLISE DE CUSTOS
30804043;ECONOMIA DE TECNOLOGIA
30804051;VIDA ECON‚MICA DOS EQUIPAMENTOS
30804060;AVALIAÄ«O DE PROJETOS
;
31100007;ENGENHARIA NAVAL E OCE∂NICA
31101003;HIDRODIN∂MICA DE NAVIOS E SISTEMAS OCE∂NICOS
31101011;RESIST“NCIA HIDRODIN∂MICA
31101020;PROPULS«O DE NAVIOS
31102000;ESTRUTURAS NAVAIS E OCE∂NICAS
31102018;ANµLISE TE‡RICA E EXPERIMENTAL DE ESTRUTURA
31102026;DIN∂MICA ESTRUTURAL NAVAL E OCE∂NICA
31102034;S÷NTESE ESTRUTURAL NAVAL E OCE∂NICA
31103006;MµQUINAS MAR÷TIMAS
31103014;ANµLISE DE SISTEMAS PROPULSORES
31103022;CONTROLE E AUTOMAÄ«O DE SISTEMAS PROPULSORES
31103030;EQUIPAMENTOS AUXILIARES DO SISTEMA PROPULSIVO
31103049;MOTOR DE PROPULS«O
31104002;PROJETOS DE NAVIOS E DE SISTEMAS OCE∂NICOS
31104010;PROJETOS DE NAVIOS
31104029;PROJETOS DE SISTEMAS OCE∂NICOS FIXOS E SEMI-FIXOS
31104037;PROJETOS DE EMBARCAÄÂES N«O-CONVENCIONAIS
31105009;TECNOLOGIA DE CONSTRUÄ«O NAVAL E DE SISTEMAS OCE∂NICOS
31105017;MêTODOS DE FABRICAÄ«O DE NAVIOS E SISTEMAS OCE∂NICOS
31105025;SOLDAGEM DE ESTRUTURAS NAVAIS E OCE∂NICOS
31105033;CUSTOS DE CONSTRUÄ«O NAVAL
31105041;NORMATIZAÄ«O E CERTIFICAÄ«O DE QUALIDADE DE NAVIOS
;
31200001;ENGENHARIA AEROESPACIAL
31201008;AERODIN∂MICA
31201016;AERODIN∂MICA DE AERONAVES ESPACIAIS
31201024;AERODIN∂MICA DOS PROCESSOS GEOF÷SICOS E INTERPLANETµRIOS
31202004;DIN∂MICA DE V‚O
31202012;TRAJET‡RIAS E ‡RBITAS
31202020;ESTABILIDADE E CONTROLE
31203000;ESTRUTURAS AEROESPACIAIS
31203019;AEROELASTICIDADE
31203027;FADIGA
31203035;PROJETOS DE ESTRUTURAS AEROESPACIAIS
31204007;MATERIAIS E PROCESSOS P/ENGENHARIA AERON. E AEROESPACIAL
31205003;PROPULS«O AEROESPACIAL
31205011;COMBUST«O E ESCOAMENTO COM REAÄÂES QU÷MICAS
31205020;PROPULS«O DE FOGUTES
31205038;MµQUINAS DE FLUXO
31205046;MOTORES ALTERNATIVOS
31206000;SISTEMAS AEROESPACIAIS
31206018;AVIÂES
31206026;FOGUETES
31206034;HELIC‡PTEROS
31206042;HOVERCRAFT
31206050;SATêLITES E OUTROS DISPOSITIVOS AEROESPACIAIS
31206069;NORMATIZAÄ«O E CERT. DE QUAL. DE AERONAVES E COMPONENTES
31206077;MANUTENÄ«O DE SISTEMAS AEROESPACIAIS
;µREA DE AVALIAÄ«O: ENGENHARIAS IV
;
;
30400007;ENGENHARIA ELêTRICA
30401003;MATERIAIS ELêTRICOS
30401011;MATERIAIS CONDUTORES
30401020;MATERIAIS E COMPONENTES SEMICONDUTORES
30401038;MATERIAIS E DISPOSITIVOS SUPERCONDUTORES
30401046;MATERIAIS DIELêTRICOS, PIESOELêTRICOS E FERROELêTRICOS
30401054;MAT. E COMP. ELETRO‡TICOS E MAGNET., MAT. FOTOELêTRICOS
30401062;MATERIAIS E DISPOSITIVOS MAGNêTICOS
30402000;"MEDIDAS ELêTRICAS, MAGNêTICAS E ELETR‚NICAS; INSTRUMENTAÄ«O"
30402018;MEDIDAS ELêTRICAS
30402026;MEDIDAS MAGNêTICAS
30402034;INSTRUMENTAÄ«O ELETROMEC∂NICA
30402042;INSTRUMENTAÄ«O ELETR‚NICA
30402050;SISTEMAS ELETR‚NICOS DE MEDIDAS E DE CONTROLE
30403006;CIRCUITOS ELêTRICOS, MAGNêTICOS E ELETR‚NICOS
30403014;TEORIA GERAL DOS CIRCUITOS ELêTRICOS
30403022;CIRCUITOS LINEARES E N«O LINEARES
30403030;CIRCUITOS ELETR‚NICOS
30403049;CIRCUITOS MAGNêTICOS, MAGNêTISMO, ELETROMAGNêTISMO
30404002;SISTEMAS ELêTRICOS DE POT“NCIA
30404010;GERAÄ«O DE ENERGIA ELêTRICA
30404029;TRANSMISS«O DA ENERGIA ELET., DISTRIB. DA ENERGIA ELêTRICA
30404037;CONVERS«O E RETIFICAÄ«O DA ENERGIA ELêTRICA
30404045;MEDIÄ«O, CONTROLE, CORREÄ«O E PROTEÄ«O DE SIST. ELET. E POT.
30404053;MµQUINAS ELêTRICAS E DISPOSITIVOS DE POT“NCIA
30404061;INSTALAÄÂES ELêTRICAS PREDIAIS E INDUSTRIAIS
30405009;ELETR‚NICA INDUSTRIAL, SISTEMAS E CONTROLES ELETR‚NICOS
30405017;ELETR‚NICA INDUSTRIAL
30405025;AUTOMAÄ«O ELETR‚NICA DE PROCESSOS ELêTRICOS E INDUSTRIAIS
30405033;CONTROLE DE PROCESSOS ELETR‚NICOS, RETROALIMENTAÄ«O
30406005;TELECOMUNICAÄÂES
30406013;TEORIA ELETROMAG., MICROONDAS, PROPAGAÄ«O DE ONDAS, ANTENAS
30406021;RADIONAVEGAÄ«O E RADIOASTRONOMIA
30406030;SISTEMAS DE TELECOMUNICAÄÂES
;
31300006;ENGENHARIA BIOMêDICA
31301002;BIOENGENHARIA
31301010;PROCESSAMENTO DE SINAIS BIOL‡GICOS
31301029;MODELAGEM DE FEN‚MENOS BIOL‡GICOS
31301037;MODELAGEM DE SISTEMAS BIOL‡GICOS
31302009;ENGENHARIA MêDICA
31302017;BIOMATERIAIS E MATERIAIS BIOCOMPAT÷VEIS
31302025;TRANSDUTORES PARA APLICAÄÂES BIOMêDICAS
31302033;INSTRUMENTAÄ«O ODONTOL‡GICA E MêDICO-HOSPITALAR
31302041;TECNOLOGIA DE PR‡TESES
;
;
40000001;CI“NCIAS DA SAÈDE
;
;
40100006;MEDICINA
;µREA DE AVALIAÄ«O: MEDICINA I
;
40101002;CL÷NICA MêDICA
40101010;ANGIOLOGIA
40101029;DERMATOLOGIA
40101045;CANCEROLOGIA
40101061;ENDOCRINOLOGIA
40101100;CARDIOLOGIA
40101118;GASTROENTEROLOGIA
40101126;PNEUMOLOGIA
40101134;NEFROLOGIA
40101169;FISIATRIA
40107000;MEDICINA LEGAL E DEONTOLOGIA
;µREA DE AVALIAÄ«O: MEDICINA II
;
40101037;ALERGOLOGIA E IMUNOLOGIA CL÷NICA
40101053;HEMATOLOGIA
40101070;NEUROLOGIA
40101088;PEDIATRIA
40101096;DOENÄAS INFECCIOSAS E PARASITµRIAS
40101142;REUMATOLOGIA
40103005;SAÈDE MATERNO-INFANTIL
40104001;PSIQUIATRIA
40105008;ANATOMIA PATOL‡GICA E PATOLOGIA CL÷NICA
40106004;RADIOLOGIA MêDICA
;µREA DE AVALIAÄ«O: MEDICINA III
;
40101150;GINECOLOGIA E OBSTETR÷CIA
40101177;OFTALMOLOGIA
40101186;ORTOPEDIA
40102009;CIRURGIA
40102017;CIRURGIA PLµSTICA E RESTAURADORA
40102025;CIRURGIA OTORRINOLARINGOLOGIA
40102033;CIRURGIA OFTALMOL‡GICA
40102041;CIRURGIA CARDIOVASCULAR
40102050;CIRURGIA TORµXICA
40102068;CIRURGIA GASTROENTEROLOGICA
40102076;CIRURGIA PEDIµTRICA
40102084;NEUROCIRURGIA
40102092;CIRURGIA UROL‡GICA
40102106;CIRURGIA PROCTOL‡GICA
40102114;CIRURGIA ORTOPêDICA
40102122;CIRURGIA TRAUMATOL‡GICA
40102130;ANESTESIOLOGIA
40102149;CIRURGIA EXPERIMENTAL
;µREA DE AVALIAÄ«O: NUTRIÄ«O
;
;
40500004;NUTRIÄ«O
40501000;BIOQU÷MICA DA NUTRIÄ«O
40502007;DIETêTICA
40503003;ANµLISE NUTRICIONAL DE POPULAÄ«O
40504000;DESNUTRIÄ«O E DESENVOLVIMENTO FISIOL‡GICO
;µREA DE AVALIAÄ«O: ODONTOLOGIA
;
;
40200000;ODONTOLOGIA
40201007;CL÷NICA ODONTOL‡GICA
40202003;CIRURGIA BUCO-MAXILO-FACIAL
40203000;ORTODONTIA
40204006;ODONTOPEDIATRIA
40205002;PERIODONTIA
40206009;ENDODONTIA
40207005;RADIOLOGIA ODONTOL‡GICA
40208001;ODONTOLOGIA SOCIAL E PREVENTIVA
40209008;MATERIAIS ODONTOL‡GICOS
;µREA DE AVALIAÄ«O: FARMµCIA
;
;
40300005;FARMµCIA
40301001;FARMACOTECNIA
40302008;FARMACOGNOSIA
40303004;ANµLISE TOXICOL‡GICA
40304000;ANµLISE E CONTROLE DE MEDICAMENTOS
40305007;BROMATOLOGIA
;µREA DE AVALIAÄ«O: ENFERMAGEM
;
;
40400000;ENFERMAGEM
40401006;ENFERMAGEM MêDICO-CIRÈRGICA
40402002;ENFERMAGEM OBSTêTRICA
40403009;ENFERMAGEM PEDIµTRICA
40404005;ENFERMAGEM PSIQUIµTRICA
40405001;ENFERMAGEM DE DOENÄAS CONTAGIOSAS
40406008;ENFERMAGEM DE SAÈDE PÈBLICA
;µREA DE AVALIAÄ«O: SAÈDE COLETIVA
;
;
40600009;SAÈDE COLETIVA
40601005;EPIDEMIOLOGIA
40602001;SAÈDE PÈBLICA
40603008;MEDICINA PREVENTIVA
;µREA DE AVALIAÄ«O: EDUCAÄ«O F÷SICA
;
;
40900002;EDUCAÄ«O F÷SICA
;
40700003;FONOAUDIOLOGIA
;
40800008;FISIOTERAPIA E TERAPIA OCUPACIONAL
;
;
50000004;CI“NCIAS AGRµRIAS
;
;µREA DE AVALIAÄ«O: CI“NCIAS AGRµRIAS I
;
;AGRONOMIA
50100009;
50101005;CI“NCIA DO SOLO
50101013;G“NESE, MORFOLOGIA E CLASSIFICAÄ«O DOS SOLOS
50101021;F÷SICA DO SOLO
50101030;QU÷MICA DO SOLO
50101048;MICROBIOLOGIA E BIOQU÷MICA DO SOLO
50101056;FERTILIDADE DO SOLO E ADUBAÄ«O
50101064;MANEJO E CONSERVAÄ«O DO SOLO
50102001;FITOSSANIDADE
50102010;FITOPATOLOGIA
50102028;ENTOMOLOGIA AGR÷COLA
50102036;PARASITOLOGIA AGR÷COLA
50102044;MICROBIOLOGIA AGR÷COLA
50102052;DEFESA FITOSSANITµRIA
50103008;FITOTECNIA
50103016;MANEJO E TRATOS CULTURAIS
50103024;MECANIZAÄ«O AGR÷COLA
50103032;PRODUÄ«O E BENEFICIAMENTO DE SEMENTES
50103040;PRODUÄ«O DE MUDAS
50103059;MELHORAMENTO VEGETAL
50103067;FISIOLOGIA DE PLANTAS CULTIVADAS
50103075;MATOLOGIA
50104004;FLORICULTURA, PARQUES E JARDINS
50104012;FLORICULTURA
50104020;PARQUES E JARDINS
50104039;ARBORIZAÄ«O DE VIAS PÈBLICAS
50105000;AGROMETEROLOGIA
50106007;EXTENS«O RURAL
;
50200003;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL
50201000;SILVICULTURA
50201018;DENDROLOGIA
50201026;FLORESTAMENTO E REFLORESTAMENTO
50201034;GENêTICA E MELHORAMENTO FLORESTAL
50201042;SEMENTES FLORESTAIS
50201050;NUTRIÄ«O FLORESTAL
50201069;FISIOLOGIA FLORESTAL
50201077;SOLOS FLORESTAIS
50201085;PROTEÄ«O FLORESTAL
50202006;MANEJO FLORESTAL
50202014;ECONOMIA FLORESTAL
50202022;POL÷TICA E LEGISLAÄ«O FLORESTAL
50202030;ADMINISTRAÄ«O FLORESTAL
50202049;DENDROMETRIA E INVENTµRIO FLORESTAL
50202057;FOTOINTERPRETAÄ«O FLORESTAL
50202065;ORDENAMENTO FLORESTAL
50203002;TêCNICAS E OPERAÄÂES FLORESTAIS
50203010;EXPLORAÄ«O FLORESTAL
50203029;MECANIZAÄ«O FLORESTAL
50204009;TECNOLOGIA E UTILIZAÄ«O DE PRODUTOS FLORESTAIS
50204017;ANATOMIA E IDENTIFICAÄ«O DE PRODUTOS FLORESTAIS
50204025;PROPRIEDADES FISICO-MEC∂NICAS DA MADEIRA
50204033;RELAÄÂES µGUA-MADEIRA E SECAGEM
50204041;TRATAMENTO DA MADEIRA
50204050;PROCESSAMENTO MEC∂NICO DA MADEIRA
50204068;QU÷MICA DA MADEIRA
50204076;RESINAS DE MADEIRAS
50204084;TECNOLOGIA DE CELULOSE E PAPEL
50204092;TECNOLOGIA DE CHAPAS
50205005;CONSERVAÄ«O DA NATUREZA
50205013;HIDROLOGIA FLORESTAL
50205021;CONSERVAÄ«O DE µREAS SILVESTRES
50205030;CONSERVAÄ«O DAS BACIAS HIDROGRµFICAS
50205048;RECUPERAÄ«O DE µREAS DEGRADADAS
50206001;ENERGIA DE BIOMASSA FLORESTAL
;
50300008;ENGENHARIA AGR÷COLA
50301004;MµQUINAS E IMPLEMENTOS AGR÷COLAS
50302000;ENGENHARIA DE µGUA E SOLO
50302019;IRRIGAÄ«O E DRENAGEM
50302027;CONSERVAÄ«O DE SOLO E µGUA
50303007;ENGENHARIA DE PROCESSAMENTO DE PRODUTOS AGR÷COLAS
50303015;PRê-PROCESSAMENTO DE PRODUTOS AGR÷COLAS
50303023;ARMAZENAMENTO DE PRODUTOS AGR÷COLAS
50303031;TRANSFER“NCIA DE PRODUTOS AGR÷COLAS
50304003;CONSTRUÄÂES RURAIS E AMBI“NCIA
50304011;ASSENTAMENTO RURAL
50304020;ENGENHARIA DE CONSTRUÄÂES RURAIS
50304038;SANEAMENTO RURAL
50305000;ENERGIZAÄ«O RURAL
;µREA DE AVALIAÄ«O: ZOOTECNIA / RECURSOS PESQUEIROS
;
;
50400002;ZOOTECNIA
50401009;ECOLOGIA DOS ANIMAIS DOMêSTICOS E ETOLOGIA
50402005;GENêTICA E MELHORAMENTO DOS ANIMAIS DOMêSTICOS
50403001;NUTRIÄ«O E ALIMENTAÄ«O ANIMAL
50403010;EXIG“NCIAS NUTRICIONAIS DOS ANIMAIS
50403028;AVALIAÄ«O DE ALIMENTOS PARA ANIMAIS
50403036;CONSERVAÄ«O DE ALIMENTOS PARA ANIMAIS
50404008;PASTAGEM E FORRAGICULTURA
50404016;AVALIAÄ«O, PRODUÄ«O E CONSERVAÄ«O DE FORRAGENS
50404024;MANEJO E CONSERVAÄ«O DE PASTAGENS
50404032;FISIOLOGIA DE PLANTAS FORRAGEIRAS
50404040;MELHORAMENTO DE PLANTAS FORRAGEIRAS E PRODUÄ«O DE SEMENTES
50404059;TOXICOLOGIA E PLANTAS T‡XICAS
50405004;PRODUÄ«O ANIMAL
50405012;CRIAÄ«O DE ANIMAIS
50405020;MANEJO DE ANIMAIS
50405039;INSTALAÄÂES PARA PRODUÄ«O ANIMAL
;
50600001;RECURSOS PESQUEIROS E ENGENHARIA DE PESCA
50601008;RECURSOS PESQUEIROS MARINHOS
50601016;FATORES ABI‡TICOS DO MAR
50601024;AVALIAÄ«O DE ESTOQUE PESQUEIROS MARINHOS
50601032;EXPLORAÄ«O PESQUEIRA MARINHA
50601040;MANEJO E CONSERVAÄ«O DE RECURSOS PESQUEIROS MARINHOS
50602004;RECURSOS PESQUEIROS DE µGUAS INTERIORES
50602012;FATORES ABI‡TICOS DE µGUAS INTERIORES
50602020;AVALIAÄ«O DE ESTOQUES PESQUEIROS DE µGUAS INTERIORES
50602039;EXPLORAÄ«O PESQUEIRA DE µGUAS INTERIORES
50602047;MANEJO E CONSERV. DE RECURSOS PESQUEIROS DE µGUAS INFERIORES
50603000;AQUICULTURA
50603019;MARICULTURA
50603027;CARCINOCULTURA
50603035;OSTREICULTURA
50603043;PISCICULTURA
50604007;ENGENHARIA DE PESCA
;µREA DE AVALIAÄ«O: MEDICINA VETERINµRIA
;
;
50500007;MEDICINA VETERINµRIA
50501003;CL÷NICA E CIRÈRGIA ANIMAL
50501011;ANESTESIOLOGIA ANIMAL
50501020;TêCNICA CIRÈRGICA ANIMAL
50501038;RADIOLOGIA DE ANIMAIS
50501046;FARMACOLOGIA E TERAPêUTICA ANIMAL
50501054;OBSTETR÷CIA ANIMAL
50501062;CL÷NICA VETERINµRIA
50501070;CL÷NICA CIRÈRGICA ANIMAL
50501089;TOXICOLOGIA ANIMAL
50502000;MEDICINA VETERINµRIA PREVENTIVA
50502018;EPIDEMIOLOGIA ANIMAL
50502026;SANEAMENTO APLICADO ∑ SAÈDE DO HOMEM
50502034;DOENÄAS INFECCIOSAS DE ANIMAIS
50502042;DOENÄAS PARASITµRIAS DE ANIMAIS
50502050;SAÈDE ANIMAL (PROGRAMAS SANITµRIOS)
50503006;PATOLOGIA ANIMAL
50503014;PATOLOGIA AVIµRIA
50503022;ANATOMIA PATOL‡GICA ANIMAL
50503030;PATOLOGIA CL÷NICA ANIMAL
50504002;REPRODUÄ«O ANIMAL
50504010;GINECOLOGIA E ANDROLOGIA ANIMAL
50504029;INSEMINAÄ«O ARTIFICIAL ANIMAL
50504037;FISIOPATOLOGIA DA REPRODUÄ«O ANIMAL
50505009;INSPEÄ«O DE PRODUTOS DE ORIGEM ANIMAL
;µREA DE AVALIAÄ«O: CI“NCIA DE ALIMENTOS
;
;
50700006;CI“NCIA E TECNOLOGIA DE ALIMENTOS
50701002;CI“NCIA DE ALIMENTOS
50701010;VALOR NUTRITIVO DE ALIMENTOS
50701029;QU÷MICA, F÷SICA, F÷SICO-QU÷M. BIOQ. DOS ALI. MAT. PRIMAS ALI
50701037;MICROBIOLOGIA DE ALIMENTOS
50701045;FISIOLOGIA P‡S-COLHEITA
50701053;TOXICIDADE E RES÷DUOS DE PESTICIDAS EM ALIMENTOS
50701061;AVALIAÄ«O E CONTROLE DE QUALIDADE DE ALIMENTOS
50701070;PADRÂES, LEGISLAÄ«O E FISCALIZAÄ«O DE ALIMENTOS
50702009;TECNOLOGIA DE ALIMENTOS
50702017;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL
50702025;TECNOLOGIA DE PRODUTOS DE ORIGEM VEGETAL
50702033;TECNOLOGIA DAS BEBIDAS
50702041;TECNOLOGIA DE ALIMENTOS DIETêTICOS E NUTRICIONAIS
50702050;APROVEITAMENTO DE SUBPRODUTOS
50702068;EMBALAGENS DE PRODUTOS ALIMENTARES
50703005;ENGENHARIA DE ALIMENTOS
50703013;INSTALAÄÂES INDUSTRIAIS DE PRODUÄ«O DE ALIMENTOS
50703021;ARMAZENAMENTO DE ALIMENTOS
;
;
60000007;CI“NCIAS SOCIAIS APLICADAS
;
;µREA DE AVALIAÄ«O: DIREITO
;
;
60100001;DIREITO
60101008;TEORIA DO DIREITO
60101016;TEORIA GERAL DO DIREITO
60101024;TEORIA GERAL DO PROCESSO
60101032;TEORIA DO ESTADO
60101040;HIST‡RIA DO DIREITO
60101059;FILOSOFIA DO DIREITO
60101067;L‡GICA JUR÷DICA
60101075;SOCIOLOGIA JUR÷DICA
60101083;ANTROPOLOGIA JUR÷DICA
60102004;DIREITO PÈBLICO
60102012;DIREITO TRIBUTµRIO
60102020;DIREITO PENAL
60102039;DIREITO PROCESSUAL PENAL
60102047;DIREITO PROCESSUAL CIVIL
60102055;DIREITO CONSTITUCIONAL
60102063;DIREITO ADMINISTRATIVO
60102071;DIREITO INTERNACIONAL PÈBLICO
60103000;DIREITO PRIVADO
60103019;DIREITO CIVIL
60103027;DIREITO COMERCIAL
60103035;DIREITO DO TRABALHO
60103043;DIREITO INTERNACIONAL PRIVADO
60104007;DIREITOS ESPECIAIS
;µREA DE AVALIAÄ«O: ADMINISTRAÄ«O PÈBLICA E DE EMPRESAS, CI“NCIAS CONTµBEIS E TURISMO
;
;
60200006;ADMINISTRAÄ«O
60201002;ADMINISTRAÄ«O DE EMPRESAS
60201010;ADMINISTRAÄ«O DE PRODUÄ«O
60201029;ADMINISTRAÄ«O FINANCEIRA
60201037;MERCADOLOGIA
60201045;NEG‡CIOS INTERNACIONAIS
60201053;ADMINISTRAÄ«O DE RECURSOS HUMANOS
60202009;ADMINISTRAÄ«O PÈBLICA
60202017;CONTABILIDADE E FINANÄAS PÈBLICAS
60202025;ORGANIZAÄÂES PÈBLICAS
60202033;POL÷TICA E PLANEJAMENTO GOVERNAMENTAIS
60202041;ADMINISTRAÄ«O DE PESSOAL
60203005;ADMINISTRAÄ«O DE SETORES ESPEC÷FICOS
60204001;CI“NCIAS CONTµBEIS
;
61300004;TURISMO
;µREA DE AVALIAÄ«O: ECONOMIA
;
;
60300000;ECONOMIA
60301007;TEORIA ECON‚MICA
60301015;ECONOMIA GERAL
60301023;TEORIA GERAL DA ECONOMIA
60301031;HIST‡RIA DO PENSAMENTO ECON‚MICO
60301040;HIST‡RIA ECON‚MICA
60301058;SISTEMAS ECON‚MICOS
60302003;MêTODOS QUANTITATIVOS EM ECONOMIA
60302011;MêTODOS E MODELOS MATEMµT., ECONOMêTRICOS E ESTAT÷STICOS
60302020;ESTAT÷STICA S‡CIO-ECON‚MICA
60302038;CONTABILIDADE NACIONAL
60302046;ECONOMIA MATEMµTICA
60303000;ECONOMIA MONETµRIA E FISCAL
60303018;TEORIA MONETµRIA E FINANCEIRA
60303026;INSTITUIÄÂES MONETµRIAS E FINANCEIRAS DO BRASIL
60303034;FINANÄAS PÈBLICAS INTERNAS
60303042;POL÷TICA FISCAL DO BRASIL
60304006;CRESCIMENTO, FLUTUAÄÂES E PLANEJAMENTO ECON‚MICO
60304014;CRESCIMENTO E DESENVOLVIMENTO ECON‚MICO
60304022;TEORIA E POL÷TICA DE PLANEJAMENTO ECON‚MICO
60304030;FLUTAÄÂES CICL÷CAS E PROJEÄÂES ECON‚MICAS
60304049;INFLAÄ«O
60305002;ECONOMIA INTERNACIONAL
60305010;TEORIA DO COMêRCIO INTERNACIONAL
60305029;"RELAÄÂES DO COMêRCIO; POL÷T. COMERCIAL; INTEGRAÄ«O ECON‚MICA"
60305037;"BALANÄO DE PAGAMENTO; FINANÄAS INTERNACIONAIS"
60305045;INVESTIMENTOS INTERNACIONAIS E AJUDA EXTERNA
60306009;ECONOMIA DOS RECURSOS HUMANOS
60306017;"TREIN. E ALOCAÄ«O DE M«O-DE-OBRA;OFERTA M«O-DE-OBRA F. TRAB."
60306025;"MERCADO DE TRABALHO; POL÷TICA DO GOVERNO"
60306033;SINDICATOS, DISS÷DIOS COLET., RELAÄÂES DE EMPREGO(EMP./EMP)
60306041;CAPITAL HUMANO
60306050;DEMOGRAFIA ECON‚MICA
60307005;ECONOMIA INDUSTRIAL
60307013;ORGANIZAÄ«O INDUSTRIAL E ESTUDOS INDUSTRIAIS
60307021;MUDANÄA TECNOL‡GICA
60308001;ECONOMIA DO BEM-ESTAR SOCIAL
60308010;ECONOMIA DOS PROGRAMAS DE BEM-ESTAR SOCIAL
60308028;ECONOMIA DO CONSUMIDOR
60309008;ECONOMIA REGIONAL E URBANA
60309016;ECONOMIA REGIONAL
60309024;ECONOMIA URBANA
60309032;RENDA E TRIBUTAÄ«O
60310006;ECONOMIAS AGRµRIA E DOS RECURSOS NATURAIS
60310014;ECONOMIA AGRµRIA
60310022;ECONOMIA DOS RECURSOS NATURAIS
;µREA DE AVALIAÄ«O: ARQUITETURA, URBANISMO E DESIGN
;
;
60400005;ARQUITETURA E URBANISMO
60401001;FUNDAMENTOS DE ARQUITETURA E URBANISMO
60401010;HIST‡RIA DA ARQUITETURA E URBANISMO
60401028;TEORIA DA ARQUITETURA
60401036;HIST‡RIA DO URBANISMO
60401044;TEORIA DO URBANISMO
60402008;PROJETO DE ARQUITETURA E URBANISMO
60402016;PLANEJAMENTO E PROJETOS DA EDIFICAÄ«O
60402024;PLANEJAMENTO E PROJETO DO ESPAÄO URBANO
60402032;PLANEJAMENTO E PROJETO DO EQUIPAMENTO
60403004;TECNOLOGIA DE ARQUITETURA E URBANISMO
60403012;ADEQUAÄ«O AMBIENTAL
60404000;PAISAGISMO
60404019;DESENVOLVIMENTO HIST‡RICO DO PAISAGISMO
60404027;CONCEITUAÄ«O DE PAISAGISMO E METODOLOGIA DO PAISAGISMO
60404035;ESTUDOS DE ORGANIZAÄ«O DO ESPAÄO EXTERIOR
60404043;PROJETOS DE ESPAÄOS LIVRES URBANOS
;
61200000;DESENHO INDUSTRIAL
;µREA DE AVALIAÄ«O: PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA
;
;
60500000;PLANEJAMENTO URBANO E REGIONAL
60501006;FUNDAMENTOS DO PLANEJAMENTO URBANO E REGIONAL
60501014;TEORIA DO PLANEJAMENTO URBANO E REGIONAL
60501022;TEORIA DA URBANIZAÄ«O
60501030;POL÷TICA URBANA
60501049;HIST‡RIA URBANA
60502002;MêTODOS E TêCNICAS DO PLANEJAMENTO URBANO E REGIONAL
60502010;INFORMAÄ«O, CADASTRO E MAPEAMENTO
60502029;TêCNICA DE PREVIS«O URBANA E REGIONAL
60502037;TêCNICAS DE ANµLISE E AVALIAÄ«O URBANA E REGIONAL
60502045;TêCNICAS DE PLANEJAMENTO E PROJETO URBANOS E REGIONAIS
60503009;SERVIÄOS URBANOS E REGIONAIS
60503017;ADMINISTRAÄ«O MUNICIPAL E URBANA
60503025;ESTUDOS DA HABITAÄ«O
60503033;ASPECTOS SOCIAIS DO PLANEJAMENTO URBANO E REGIONAL
60503041;ASPECTOS ECON‚MICOS DO PLANEJAMENTO URBANO E REGIONAL
60503050;ASPECTOS F÷SICO-AMBIENTAIS DO PLANEJ. URBANO E REGIONAL
60503068;SERVIÄOS COMUNITµRIOS
60503076;INFRA-ESTRUTURAS URBANAS E REGIONAIS
60503084;TRANSPORTE E TRµFEGO URBANO E REGIONAL
60503092;LEGISLAÄ«O URBANA E REGIONAL
;
60600004;DEMOGRAFIA
60601000;DISTRIBUIÄ«O ESPACIAL
60601019;DISTRIBUIÄ«O ESPACIAL GERAL
60601027;DISTRIBUIÄ«O ESPACIAL URBANA
60601035;DISTRIBUIÄ«O ESPACIAL RURAL
60602007;TEND“NCIA POPULACIONAL
60602015;TEND“NCIAS PASSADAS
60602023;TAXAS E ESTIMATIVAS CORRENTES
60602031;PROJEÄÂES
60603003;COMPONENTES DA DIN∂MICA DEMOGRµFICA
60603011;FECUNDIDADE
60603020;MORTALIDADE
60603038;MIGRAÄ«O
60604000;NUPCIALIDADE E FAM÷LIA
60604018;CASAMENTO E DIV‡RCIO
60604026;FAM÷LIA E REPRODUÄ«O
60605006;DEMOGRAFIA HIST‡RICA
60605014;DISTRIBUIÄ«O ESPACIAL
60605022;NATALIDADE, MORTALIDADE, MIGRAÄ«O
