997;60502002;MÉTODOS E TÉCNICAS DO PLANEJAMENTO URBANO E REGIONAL
998;60502010;INFORMAÇÃO, CADASTRO E MAPEAMENTO
999;60502029;TÉCNICA DE PREVISÃO URBANA E REGIONAL
1000;60502037;TÉCNICAS DE ANÁLISE E AVALIAÇÃO URBANA E REGIONAL
1001;60502045;TÉCNICAS DE PLANEJAMENTO E PROJETO URBANOS E REGIONAIS
1002;60503009;SERVIÇOS URBANOS E REGIONAIS
1003;60503017;ADMINISTRAÇÃO MUNICIPAL E URBANA
1004;60503025;ESTUDOS DA HABITAÇÃO
1005;60503033;ASPECTOS SOCIAIS DO PLANEJAMENTO URBANO E REGIONAL
1006;60503041;ASPECTOS ECONÔMICOS DO PLANEJAMENTO URBANO E REGIONAL
1007;60503050;ASPECTOS FÍSICO-AMBIENTAIS DO PLANEJ. URBANO E REGIONAL
1008;60503068;SERVIÇOS COMUNITÁRIOS
1009;60503076;INFRA-ESTRUTURAS URBANAS E REGIONAIS
1010;60503084;TRANSPORTE E TRÁFEGO URBANO E REGIONAL
1011;60503092;LEGISLAÇÃO URBANA E REGIONAL
1012;60600004;DEMOGRAFIA
1013;60601000;DISTRIBUIÇÃO ESPACIAL
1014;60601019;DISTRIBUIÇÃO ESPACIAL GERAL
1015;60601027;DISTRIBUIÇÃO ESPACIAL URBANA
1016;60601035;DISTRIBUIÇÃO ESPACIAL RURAL
1017;60602007;TENDÊNCIA POPULACIONAL
1018;60602015;TENDÊNCIAS PASSADAS
1019;60602023;TAXAS E ESTIMATIVAS CORRENTES
1020;60602031;PROJEÇÕES
1021;60603003;COMPONENTES DA DINÂMICA DEMOGRÁFICA
1022;60603011;FECUNDIDADE
1023;60603020;MORTALIDADE
1024;60603038;MIGRAÇÃO
1025;60604000;NUPCIALIDADE E FAMÍLIA
1026;60604018;CASAMENTO E DIVÓRCIO
1027;60604026;FAMÍLIA E REPRODUÇÃO
1028;60605006;DEMOGRAFIA HISTÓRICA
1029;60605014;DISTRIBUIÇÃO ESPACIAL
1030;60605022;NATALIDADE, MORTALIDADE, MIGRAÇÃO
1031;60605049;MÉTODOS E TÉCNICAS DE DEMOGRAFIA HISTÓRICA
1032;60606002;POLÍTICA PÚBLICA E POPULAÇÃO
1033;60606010;POLÍTICA POPULACIONAL
1034;60606029;POLÍTICAS DE REDISTRIBUIÇÃO DE POPULAÇÃO
1035;60606037;POLÍTICAS DE PLANEJAMENTO FAMILIAR
1036;60607009;FONTES DE DADOS DEMOGRÁFICOS
1037;60700009;CIÊNCIA DA INFORMAÇÃO
1038;60701005;TEORIA DA INFORMAÇÃO
1039;60701013;TEORIA GERAL DA INFORMAÇÃO
1040;60701021;PROCESSOS DA COMUNICAÇÃO
1041;60701030;REPRESENTAÇÃO DA INFORMAÇÃO
1042;60702001;BIBLIOTECONOMIA
1043;60702010;TEORIA DA CLASSIFICAÇÃO
1044;60702028;MÉTODOS QUANTITATIVOS, BIBLIOMETRIA
1045;60702036;TÉCNICAS DE RECUPERAÇÃO DE INFORMAÇÃO
1046;60702044;PROCESSOS DE DISSEMINAÇÃO DA INFORMAÇÃO
1047;60703008;ARQUIVOLOGIA
1048;60703016;ORGANIZAÇÃO DE ARQUIVOS
1049;60800003;MUSEOLOGIA
1050;60900008;COMUNICAÇÃO
1051;60901004;TEORIA DA COMUNICAÇÃO
1052;60902000;JORNALISMO E EDITORAÇÃO
1053;60902019;TEORIA E ÉTICA DO JORNALISMO
1054;60902027;ORGANIZAÇÃO EDITORIAL DE JORNAIS
1055;60902035;ORGANIZAÇÃO COMERCIAL DE JORNAIS
1056;60902043;JORNALISMO ESPECIALIZADO (COMUNITÁRIO, RURAL, EMP. CIENTIF.)
1057;60903007;RÁDIO E TELEVISÃO
1058;60903015;RADIODIFUSÃO
1059;60903023;VIDEODIFUSÃO
1060;60904003;RELAÇÕES PÚBLICAS E PROPAGANDA
1061;60905000;COMUNICAÇÃO VISUAL
1062;61201006;PROGRAMAÇÃO VISUAL
1063;61202002;DESENHO DE PRODUTO
1064;61000000;SERVIÇO SOCIAL
1065;61000000;SERVIÇO SOCIAL
1066;61001007;FUNDAMENTOS DO SERVIÇO SOCIAL
1067;61002003;SERVIÇO SOCIAL APLICADO
1068;61002011;SERVIÇO SOCIAL DO TRABALHO
1069;61002020;SERVIÇO SOCIAL DA EDUCAÇÃO
1070;61002038;SERVIÇO SOCIAL DO MENOR
1071;61002046;SERVIÇO SOCIAL DA SAÚDE
1072;61002054;SERVIÇO SOCIAL DA HABITAÇÃO
1073;61100005;ECONOMIA DOMÉSTICA
1074;70000000;CIÊNCIAS HUMANAS
1075;70100004;FILOSOFIA
1076;70101000;HISTÓRIA DA FILOSOFIA
1077;70102007;METAFÍSICA
1078;70103003;LÓGICA
1079;70104000;ÉTICA
1080;70105006;EPISTEMOLOGIA
1081;70106002;FILOSOFIA BRASILEIRA
1082;71000003;TEOLOGIA
1083;71001000;HISTÓRIA DA TEOLOGIA
1084;71002006;TEOLOGIA MORAL
1085;71003002;TEOLOGIA SISTEMÁTICA
1086;71004009;TEOLOGIA PASTORAL
1087;70200009;SOCIOLOGIA
1088;70201005;FUNDAMENTOS DA SOCIOLOGIA
1089;70201013;TEORIA SOCIOLÓGICA
1090;70201021;HISTÓRIA DA SOCIOLOGIA
1091;70202001;SOCIOLOGIA DO CONHECIMENTO
1092;70203008;SOCIOLOGIA DO DESENVOLVIMENTO
1093;70204004;SOCIOLOGIA URBANA
1094;70205000;SOCIOLOGIA RURAL
1095;70206007;SOCIOLOGIA DA SAÚDE
1096;70207003;OUTRAS SOCIOLOGIAS ESPECÍFICAS
1097;70300003;ANTROPOLOGIA
1098;70301000;TEORIA ANTROPOLÓGICA
1099;70302006;ETNOLOGIA INDÍGENA
1100;70303002;ANTROPOLOGIA URBANA
1101;70304009;ANTROPOLOGIA RURAL
1102;70305005;ANTROPOLOGIA DAS POPULAÇÕES AFRO-BRASILEIRAS
1103;70400008;ARQUEOLOGIA
1104;70401004;TEORIA E MÉTODO EM ARQUEOLOGIA
1105;70402000;ARQUEOLOGIA PRÉ-HISTÓRICA
1106;70403007;ARQUEOLOGIA HISTÓRICA
1107;70500002;HISTÓRIA
1108;70501009;TEORIA E FILOSOFIA DA HISTÓRIA
1109;70502005;HISTÓRIA ANTIGA E MEDIEVAL
1110;70503001;HISTÓRIA MODERNA E CONTEMPORÂNEA
1111;70504008;HISTÓRIA DA AMÉRICA
1112;70504016;HISTÓRIA DOS ESTADOS UNIDOS
1113;70504024;HISTÓRIA LATINO-AMERICANA
1114;70505004;HISTÓRIA DO BRASIL
1115;70505012;HISTÓRIA DO BRASIL COLÔNIA
1116;70505020;HISTÓRIA DO BRASIL IMPÉRIO
1117;70505039;HISTÓRIA DO BRASIL REPÚBLICA
1118;70505047;HISTÓRIA REGIONAL DO BRASIL
1119;70506000;HISTÓRIA DAS CIÊNCIAS
1120;70600007;GEOGRAFIA
1121;70601003;GEOGRAFIA HUMANA
1122;70601011;GEOGRAFIA DA POPULAÇÃO
1123;70601020;GEOGRAFIA AGRÁRIA
1124;70601038;GEOGRAFIA URBANA
1125;70601046;GEOGRAFIA ECONÔMICA
1126;70601054;GEOGRAFIA POLÍTICA
1127;70602000;GEOGRAFIA REGIONAL
1128;70602018;TEORIA DO DESENVOLVIMENTO REGIONAL
1129;70602026;REGIONALIZAÇÃO
1130;70602034;ANÁLISE REGIONAL
1131;70700001;PSICOLOGIA
1132;70701008;FUNDAMENTOS E MEDIDAS DA PSICOLOGIA
1133;70701016;HISTÓRIA, TEORIAS E SISTEMAS EM PSICOLOGIA
1134;70701024;METODOLOGIA, INSTRUMENTAÇÃO E EQUIPAMENTO EM PSICOLOGIA
1135;70701032;CONSTRUÇÃO E VALIDADE DE TESTES, ESC. E O. MEDIDAS PSICOLÓG.
1136;70701040;TÉCN. DE PROCES. ESTÁT., MATEMÁTICO E COMPUT. EM PSICOLOGIA
1137;70702004;PSICOLOGIA EXPERIMENTAL
1138;70702012;PROCESSOS PERCEPTUAIS E MOTORES
1139;70702020;PROCESSOS DE APRENDIZAGEM, MEMÓRIA E MOTIVAÇÃO
1140;70702039;PROCESSOS COGNITIVOS E ATENCIONAIS
1141;70702047;ESTADOS SUBJETIVOS E EMOÇÃO
1142;70703000;PSICOLOGIA FISIOLÓGICA
1143;70703019;NEUROLOGIA, ELETROFISIOLOGIA E COMPORTAMENTO
1144;70703027;PROCESSOS PSICO-FISIOLÓGICOS
1145;70703035;ESTIMULAÇÃO ELÉTRICA E COM DROGASCOMPORTAMENTO
1146;70703043;PSICOBIOLOGIA
1147;70704007;PSICOLOGIA COMPARATIVA
1148;70704015;ESTUDOS NATURALÍSTICOS DO COMPORTAMENTO ANIMAL
1149;70704023;MECANISMOS INSTINTIVOS E PROCESSOS SOCIAIS EM ANIMAIS
1150;70705003;PSICOLOGIA SOCIAL
1151;70705011;RELAÇÕES INTERPESSOAIS
1152;70705020;PROCESSOS GRUPAIS E DE COMUNICAÇÃO
1153;70705038;PAPEIS E ESTRUTURAS SOCIAISINDIVÍDUO
1154;70706000;PSICOLOGIA COGNITIVA
1155;70707006;PSICOLOGIA DO DESENVOLVIMENTO HUMANO
1156;70707014;PROCESSOS PERCEPTUAIS E COGNITIVOSDESENVOLVIMENTO
1157;70707022;DESENVOLVIMENTO SOCIAL E DA PERSONALIDADE
1158;70708002;PSICOLOGIA DO ENSINO E DA APRENDIZAGEM
1159;70708010;PLANEJAMENTO INSTITUCIONAL
1160;70708029;PROGRAMAÇÃO DE CONDIÇÕES DE ENSINO
1161;70708037;TREINAMENTO DE PESSOAL
1162;70708045;APRENDIZAGEM E DESEMPENHO ACADÊMICOS
1163;70708053;ENSINO E APRENDIZAGEM NA SALA DE AULA
1164;70709009;PSICOLOGIA DO TRABALHO E ORGANIZACIONAL
1165;70709017;ANÁLISE INSTITUCIONAL
1166;70709025;RECRUTAMENTO E SELEÇÃO DE PESSOAL
1167;70709033;TREINAMENTO E AVALIAÇÃO
1168;70709041;FATORES HUMANOS NO TRABALHO
1169;70709050;PLANEJAMENTO AMBIENTAL E COMPORTAMENTO HUMANO
1170;70710007;TRATAMENTO E PREVENÇÃO PSICOLÓGICA
1171;70710015;INTERVENÇÃO TERAPÊUTICA
1172;70710023;PROGRAMAS DE ATENDIMENTO COMUNITÁRIO
1173;70710031;TREINAMENTO E REABILITAÇÃO
1174;70710040;DESVIOS DA CONDUTA
1175;70710058;DISTÚRBIOS DA LINGUAGEM
1176;70710066;DISTÚRBIOS PSICOSSOMÁTICOS
1177;70800006;EDUCAÇÃO
1178;70801002;FUNDAMENTOS DA EDUCAÇÃO
1179;70801010;FILOSOFIA DA EDUCAÇÃO
1180;70801029;HISTÓRIA DA EDUCAÇÃO
1181;70801037;SOCIOLOGIA DA EDUCAÇÃO
1182;70801045;ANTROPOLOGIA EDUCACIONAL
1183;70801053;ECONOMIA DA EDUCAÇÃO
1184;70801061;PSICOLOGIA EDUCACIONAL
1185;70802009;ADMINISTRAÇÃO EDUCACIONAL
1186;70802017;ADMINISTRAÇÃO DE SISTEMAS EDUCACIONAIS
1187;70802025;ADMINISTRAÇÃO DE UNIDADES EDUCATIVAS
1188;70803005;PLANEJAMENTO E AVALIAÇÃO EDUCACIONAL
1189;70803013;POLÍTICA EDUCACIONAL
1190;70803021;PLANEJAMENTO EDUCACIONAL
1191;70803030;AVAL. DE SISTEMAS, INST. PLANOS  E PROGRAMAS EDUCACIONAIS
1192;70804001;ENSINO-APRENDIZAGEM
1193;70804010;TEORIAS DA INSTRUÇÃO
1194;70804028;MÉTODOS E TÉCNICAS DE ENSINO
1195;70804036;TECNOLOGIA EDUCACIONAL
1196;70804044;AVALIAÇÃO DA APRENDIZAGEM
1197;70805008;CURRÍCULO
1198;70805016;TEORIA GERAL DE PLANEJAMENTO E DESENV. CURRICULAR
1199;70805024;CURRÍCULOS ESPECÍFICOS PARA NÍVEIS E TIPOS DE EDUCAÇÃO
1200;70806004;ORIENTAÇÃO E ACONSELHAMENTO
1201;70806012;ORIENTAÇÃO EDUCACIONAL
1202;70806020;ORIENTAÇÃO VOCACIONAL
1203;70807000;TÓPICOS ESPECÍFICOS DE EDUCAÇÃO
1204;70807019;EDUCAÇÃO DE ADULTOS
1205;70807027;EDUCAÇÃO PERMANENTE
1206;70807035;EDUCAÇÃO RURAL
1207;70807043;EDUCAÇÃO EM PERIFERIAS URBANAS
1208;70807051;EDUCAÇÃO ESPECIAL
1209;70807060;EDUCAÇÃO PRÉ-ESCOLAR
1210;70807078;ENSINO PROFISSIONALIZANTE
1211;70900000;CIÊNCIA POLÍTICA
1212;70901007;TEORIA POLÍTICA
1213;70901015;TEORIA POLÍTICA CLÁSSICA
1214;70901023;TEORIA POLÍTICA MEDIEVAL
1215;70901031;TEORIA POLÍTICA MODERNA
1216;70901040;TEORIA POLÍTICA CONTEMPORÂNEA
1217;70902003;ESTADO E GOVERNO
1218;70902011;ESTRUTURA E TRANSFORMAÇÃO DO ESTADO
1219;70902020;SISTEMAS GOVERNAMENTAIS COMPARADOS
1220;70902038;RELAÇÕES INTERGOVERNAMENTAIS
1221;70902046;ESTUDOS DO PODER LOCAL
1222;70902054;INSTITUIÇÕES GOVERNAMENTAIS ESPECÍFICAS
1223;70903000;COMPORTAMENTO POLÍTICO
1224;70903018;ESTUDOS ELEITORAIS E PARTIDOS POLÍTICOS
1225;70903026;ATITUDE E IDEOLOGIAS POLÍTICAS
1226;70903034;CONFLITOS E COALIZÕES POLÍTICAS
1227;70903042;COMPORTAMENTO LEGISLATIVO
1228;70903050;CLASSES SOCIAIS E GRUPOS DE INTERESSE
1229;70904006;POLÍTICAS PÚBLICAS
1230;70904014;ANÁLISE DO PROCESSO DECISÓRIO
1231;70904022;ANÁLISE INSTITUCIONAL
1232;70904030;TÉCNICAS DE ANTECIPAÇÃO
1233;70905002;POLÍTICA INTERNACIONAL
1234;70905010;POLÍTICA EXTERNA DO BRASIL
1235;70905029;ORGANIZAÇÕES INTERNACIONAIS
1236;70905037;INTEGRAÇÃO INTERNACIONAL, CONFLITO, GUERRA E PAZ
1237;70905045;RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS
1238;80000002;LINGUÍSTICA, LETRAS E ARTES
1239;80100007;LINGUÍSTICA
1240;80101003;TEORIA E ANÁLISE LINGUÍSTICA
1241;80102000;FISIOLOGIA DA LINGUAGEM
1242;80103006;LINGÜÍSTICA HISTÓRICA
1243;80104002;SOCIOLINGUÍSTICA E DIALETOLOGIA
1244;80105009;PSICOLINGUÍSTICA
1245;80106005;LINGUÍSTICA APLICADA
1246;80200001;LETRAS
1247;80201008;LÍNGUA PORTUGUESA
1248;80202004;LÍNGUAS ESTRANGEIRAS MODERNAS
1249;80203000;LÍNGUAS CLÁSSICAS
1250;80204007;LÍNGUAS INDÍGENAS
1251;80205003;TEORIA LITERARIA
1252;80206000;LITERATURA BRASILEIRA
1253;80207006;OUTRAS LITERATURAS VERNÁCULAS
1254;80208002;LITERATURAS ESTRANGEIRAS MODERNAS
1255;80209009;LITERATURAS CLÁSSICAS
1256;80210007;LITERATURA COMPARADA
1257;80300006;ARTES
1258;80301002;FUNDAMENTOS E CRÍTICA DAS ARTES
1259;80301010;TEORIA DA ARTE
1260;80301029;HISTÓRIA DA ARTE
1261;80301037;CRÍTICA DA ARTE
1262;80302009;ARTES PLÁSTICAS
1263;80302017;PINTURA
1264;80302025;DESENHO
1265;80302033;GRAVURA
1266;80302041;ESCULTURA
1267;80302050;CERÂMICA
1268;80302068;TECELAGEM
1269;80303005;MÚSICA
1270;80303013;REGÊNCIA
1271;80303021;INSTRUMENTAÇÃO MUSICAL
1272;80303030;COMPOSIÇÃO MUSICAL
1273;80303048;CANTO
1274;80304001;DANÇA
1275;80304010;EXECUÇÃO DA DANÇA
1276;80304028;COREOGRAFIA
1277;80305008;TEATRO
1278;80305016;DRAMATURGIA
1279;80305024;DIREÇÃO TEATRAL
1280;80305032;CENOGRAFIA
1281;80305040;INTERPRETAÇÃO TEATRAL
1282;80306004;ÓPERA
1283;80307000;FOTOGRAFIA
1284;80308007;CINEMA
1285;80308015;ADMINISTRAÇÃO E PRODUÇÃO DE FILMES
1286;80308023;ROTEIRO E DIREÇÃO CINEMATOGRÁFICOS
1287;80308031;TÉCNICAS DE REGISTROS E PROCESSAMENTO DE FILMES
1288;80308040;INTERPRETAÇÃO CINEMATOGRÁFICA
1289;80309003;ARTES DO VÍDEO
1290;80310001;EDUCAÇÃO ARTÍSTICA
1291;90000005;MULTIDISCIPLINAR
1292;90100000;INTERDISCIPLINAR
1293;90191000;MEIO AMBIENTE E AGRÁRIAS
1294;90192000;SOCIAIS E HUMANIDADES
1295;90193000;ENGENHARIA/TECNOLOGIA/GESTÃO
1296;90194000;SAÚDE E BIOLÓGICAS
1297;90200000;ENSINO
1298;90201000;ENSINO DE CIÊNCIAS E MATEMÁTICA
1299;90300009;MATERIAIS
1300;90400003;BIOTECNOLOGIA
1301;90500008;CIÊNCIAS AMBIENTAIS
